"Journal Data Filtered By:  Selected JCR Year: 2017 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,ISSN,Journal Impact Factor,5-Year Impact Factor,Article Influence Score
3036,JOURNAL OF SPORTS SCIENCES,0264-0414,2.733,3.003,0.777
3040,EXPERIMENTAL PHYSIOLOGY,0958-0670,2.732,2.869,0.878
3040,INTERNATIONAL REVIEW OF PSYCHIATRY,0954-0261,2.732,2.926,0.988
3040,JOURNAL OF ENDOVASCULAR THERAPY,1526-6028,2.732,2.977,0.890
3040,JOURNAL OF LUMINESCENCE,0022-2313,2.732,2.577,0.423
3044,BMC GASTROENTEROLOGY,1471-230X,2.731,2.818,0.856
3045,Pituitary,1386-341X,2.730,2.759,0.661
3046,BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,0007-1013,2.729,3.142,0.559
3046,IEEE TRANSACTIONS ON RELIABILITY,0018-9529,2.729,3.359,0.991
3048,CANCER CAUSES & CONTROL,0957-5243,2.728,2.777,1.047
3049,Bioinspiration & Biomimetics,1748-3182,2.727,3.157,0.831
3049,TUBERCULOSIS,1472-9792,2.727,2.686,0.789
3051,COMPUTATIONAL GEOSCIENCES,1420-0597,2.726,2.846,1.185
3051,EUROPEAN SOCIOLOGICAL REVIEW,0266-7215,2.726,3.190,1.547
3051,LASERS IN SURGERY AND MEDICINE,0196-8092,2.726,2.740,0.591
3054,COMPUTATIONAL MECHANICS,0178-7675,2.724,3.006,1.209
3054,JOURNAL OF NEPHROLOGY,1121-8428,2.724,1.876,0.501
3056,IEEE COMMUNICATIONS LETTERS,1089-7798,2.723,2.500,0.734
3057,CONDOR,0010-5422,2.722,2.003,0.609
3057,SYNTHESIS-STUTTGART,0039-7881,2.722,2.381,0.557
3059,BMC Pulmonary Medicine,1471-2466,2.721,2.962,0.824
3059,Journal of School Violence,1538-8220,2.721,Not Available,Not Available
3059,Structure and Bonding,0081-5993,2.721,2.623,0.727
3062,MULTIBODY SYSTEM DYNAMICS,1384-5640,2.718,2.441,0.739
3062,PALEOCEANOGRAPHY,0883-8305,2.718,3.366,1.527
3062,PLANT PHYSIOLOGY AND BIOCHEMISTRY,0981-9428,2.718,3.217,0.725
3065,JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY,1525-3961,2.716,2.859,0.865
3065,Molecular Diagnosis & Therapy,1177-1062,2.716,2.744,0.623
3067,Current Pain and Headache Reports,1531-3433,2.715,2.832,0.785
3068,MATHEMATICAL FINANCE,0960-1627,2.714,2.658,2.427
3068,MATHEMATICAL FINANCE,0960-1627,2.714,2.658,2.427
3068,Planning Theory,1473-0952,2.714,3.213,0.688
3071,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,2169-9275,2.711,3.207,1.167
3072,AQUACULTURE,0044-8486,2.710,2.978,0.601
3072,BEST PRACTICE & RESEARCH CLINICAL OBSTETRICS & GYNAECOLOGY,1521-6934,2.710,2.885,0.884
3072,SECURITY DIALOGUE,0967-0106,2.710,3.143,1.179
3072,VADOSE ZONE JOURNAL,1539-1663,2.710,2.556,0.845
3076,Infectious Diseases of Poverty,2095-5162,2.708,3.126,0.908
3077,Bilingualism-Language and Cognition,1366-7289,2.707,3.076,1.077
3077,Clinical Trials,1740-7745,2.707,2.372,1.521
3077,MINERALS ENGINEERING,0892-6875,2.707,2.820,0.588
3077,NUTRITION RESEARCH,0271-5317,2.707,3.204,0.784
3077,Plant Reproduction,2194-7953,2.707,2.591,0.843
3082,BRITISH JOURNAL OF HEALTH PSYCHOLOGY,1359-107X,2.706,3.197,1.055
3082,JOURNAL OF NEURORADIOLOGY,0150-9861,2.706,2.098,0.550
3082,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES,1528-7394,2.706,2.480,0.445
3082,PRESLIA,0032-7786,2.706,3.757,1.022
3086,CORPORATE GOVERNANCE-AN INTERNATIONAL REVIEW,0964-8410,2.705,3.809,0.660
3087,CITIES,0264-2751,2.704,3.502,0.649
3087,IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,0885-3010,2.704,2.472,0.605
3089,BRAIN TOPOGRAPHY,0896-0267,2.703,2.997,1.015
3089,Clinical Breast Cancer,1526-8209,2.703,2.724,0.770
3091,DISEASES OF THE ESOPHAGUS,1442-2050,2.702,2.207,0.607
3091,International Journal of Agricultural Sustainability,1473-5903,2.702,2.444,0.600
3091,PROTIST,1434-4610,2.702,3.222,0.957
3091,STUDIES IN SECOND LANGUAGE ACQUISITION,0272-2631,2.702,3.104,1.091
3095,CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,0169-7439,2.701,2.689,0.595
3095,ORGANIZATION,1350-5084,2.701,3.677,1.056
3097,Plasma Processes and Polymers,1612-8850,2.700,2.637,0.517
3098,Journal of Transport Geography,0966-6923,2.699,4.051,0.997
3098,NEUROPSYCHOLOGY,0894-4105,2.699,3.410,1.156
3098,NEUROPSYCHOLOGY,0894-4105,2.699,3.410,1.156
3101,MECHANICS OF MATERIALS,0167-6636,2.697,2.926,0.882
3102,CLINICAL OTOLARYNGOLOGY,1749-4478,2.696,2.748,0.834
3102,CURRENT PROTEIN & PEPTIDE SCIENCE,1389-2037,2.696,3.105,0.827
3102,IEEE Journal of the Electron Devices Society,2168-6734,2.696,3.083,0.837
3105,ENVIRONMENTAL POLITICS,0964-4016,2.695,3.158,0.924
3105,Molecular Genetics & Genomic Medicine,2324-9269,2.695,Not Available,Not Available
3105,NETWORKS & SPATIAL ECONOMICS,1566-113X,2.695,3.118,0.777
3105,RESOURCES POLICY,0301-4207,2.695,3.690,0.656
3109,Sports Health-A Multidisciplinary Approach,1941-7381,2.694,Not Available,Not Available
3110,GEOTHERMICS,0375-6505,2.693,2.942,0.774
3110,International Journal of Surgery,1743-9191,2.693,2.728,0.631
3110,Minerva Anestesiologica,0375-9393,2.693,2.169,0.495
3113,International Journal of Machine Learning and Cybernetics,1868-8071,2.692,2.297,0.499
3114,MACROMOLECULAR MATERIALS AND ENGINEERING,1438-7492,2.690,2.777,0.537
3115,Cyberpsychology Behavior and Social Networking,2152-2715,2.689,3.948,1.057
3115,IEEE Power & Energy Magazine,1540-7977,2.689,2.995,1.039
3115,JOURNAL OF MEDICAL SCREENING,0969-1413,2.689,2.889,1.218
3115,JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS,0167-6105,2.689,2.965,0.723
3115,VLDB JOURNAL,1066-8888,2.689,3.084,1.173
3120,DIFFERENTIATION,0301-4681,2.688,3.121,0.972
3120,Gastroenterology Report,2052-0034,2.688,Not Available,Not Available
3120,Journal of Astronomical Telescopes Instruments and Systems,2329-4124,2.688,2.716,0.579
3120,Neonatology,1661-7800,2.688,2.926,0.960
3120,Zoonoses and Public Health,1863-1959,2.688,2.473,0.768
3125,MAMMALIAN GENOME,0938-8990,2.687,2.643,1.118
3125,MATERIALS LETTERS,0167-577X,2.687,2.452,0.420
3127,ADDICTIVE BEHAVIORS,0306-4603,2.686,3.146,0.966
3127,ADDICTIVE BEHAVIORS,0306-4603,2.686,3.146,0.966
3127,JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT,0923-4748,2.686,3.213,0.524
3127,JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT,0923-4748,2.686,3.213,0.524
3127,Review of International Organizations,1559-7431,2.686,3.483,2.100
3127,TECTONOPHYSICS,0040-1951,2.686,3.200,1.140
3133,Journal of Hospitality & Tourism Research,1096-3480,2.685,3.477,0.573
3133,ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,0024-4082,2.685,3.027,0.972
3135,JOURNAL OF THE GEOLOGICAL SOCIETY,0016-7649,2.683,3.114,1.169
3135,Journal of Hospitality Marketing & Management,1936-8623,2.683,Not Available,Not Available
3135,Journal of Patient Safety,1549-8417,2.683,2.745,0.988
3135,Journal of Patient Safety,1549-8417,2.683,2.745,0.988
3135,Journal of Tissue Engineering,2041-7314,2.683,Not Available,Not Available
3140,MicrobiologyOpen,2045-8827,2.682,2.722,0.842
3141,JOURNAL OF HUMAN NUTRITION AND DIETETICS,0952-3871,2.681,2.708,0.758
3142,JOURNAL OF CATARACT AND REFRACTIVE SURGERY,0886-3350,2.680,3.037,0.854
3142,TAXON,0040-0262,2.680,2.964,0.893
3144,EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY,0031-6970,2.679,2.841,0.757
3145,Advances in Polymer Science,0065-3195,2.677,3.110,0.798
3146,Energies,1996-1073,2.676,3.045,0.468
3146,SUPPORTIVE CARE IN CANCER,0941-4355,2.676,2.846,0.862
3148,Economics & Human Biology,1570-677X,2.675,2.933,1.023
3148,Economics & Human Biology,1570-677X,2.675,2.933,1.023
3148,FUZZY SETS AND SYSTEMS,0165-0114,2.675,2.646,0.639
3148,JOURNAL OF FORESTRY,0022-1201,2.675,2.709,0.694
3152,COASTAL ENGINEERING,0378-3839,2.674,3.139,0.899
3152,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0169-2607,2.674,2.840,0.624
3152,SOLID STATE NUCLEAR MAGNETIC RESONANCE,0926-2040,2.674,2.365,0.738
3155,CURRENT OPINION IN PEDIATRICS,1040-8703,2.673,2.724,0.968
3155,MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY,1072-3714,2.673,2.980,0.855
3155,Psychological Trauma-Theory Research Practice and Policy,1942-9681,2.673,3.021,0.941
3158,ORTHOPEDIC CLINICS OF NORTH AMERICA,0030-5898,2.672,2.353,0.798
3159,Ecosphere,2150-8925,2.671,3.007,1.025
3159,LEARNING & MEMORY,1072-0502,2.671,3.547,1.347
3159,STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT,1436-3240,2.671,2.646,0.608
3162,SEMINARS IN REPRODUCTIVE MEDICINE,1526-8004,2.670,2.568,0.837
3163,MATERIALS AND MANUFACTURING PROCESSES,1042-6914,2.669,2.359,0.307
3163,Substance Abuse,0889-7077,2.669,2.769,0.834
3163,Substance Abuse,0889-7077,2.669,2.769,0.834
3166,JOURNAL OF NEUROSCIENCE METHODS,0165-0270,2.668,2.571,0.877
3167,DARU-Journal of Pharmaceutical Sciences,2008-2231,2.667,2.520,0.452
3167,Engineering,2095-8099,2.667,2.667,0.686
3167,GENESIS,1526-954X,2.667,2.272,1.042
3167,HEALTH SERVICES RESEARCH,0017-9124,2.667,3.250,1.816
3167,HEALTH SERVICES RESEARCH,0017-9124,2.667,3.250,1.816
3167,Journal of Anthropological Sciences,1827-4765,2.667,2.556,0.875
3173,AAPS PHARMSCITECH,1530-9932,2.666,2.882,0.482
3174,CURRENT MEDICAL RESEARCH AND OPINION,0300-7995,2.665,2.680,0.755
3174,MATHEMATICAL PROGRAMMING,0025-5610,2.665,2.931,2.494
3174,PHYSICS IN MEDICINE AND BIOLOGY,0031-9155,2.665,3.049,0.858
3177,NEW FORESTS,0169-4286,2.664,2.392,0.541
3178,AGING & MENTAL HEALTH,1360-7863,2.663,2.761,0.832
3178,AGING & MENTAL HEALTH,1360-7863,2.663,2.761,0.832
3178,Lipids in Health and Disease,1476-511X,2.663,2.707,0.606
3181,Air Quality Atmosphere and Health,1873-9318,2.662,3.004,0.670
3181,JOURNAL OF NEUROSCIENCE RESEARCH,0360-4012,2.662,2.549,0.669
3181,JOURNAL OF NURSING SCHOLARSHIP,1527-6546,2.662,3.036,0.755
3181,JOURNAL OF NURSING SCHOLARSHIP,1527-6546,2.662,3.036,0.755
3185,Patient-Patient Centered Outcomes Research,1178-1653,2.660,3.021,1.007
3185,Patient-Patient Centered Outcomes Research,1178-1653,2.660,3.021,1.007
3187,BASIC & CLINICAL PHARMACOLOGY & TOXICOLOGY,1742-7835,2.659,2.701,0.608
3188,Contemporary Clinical Trials,1551-7144,2.658,2.558,1.080
3188,Crop Journal,2095-5421,2.658,Not Available,Not Available
3188,Energy for Sustainable Development,0973-0826,2.658,3.221,0.691
3188,JOURNAL OF RURAL STUDIES,0743-0167,2.658,3.456,0.694
3188,JOURNAL OF VEGETATION SCIENCE,1100-9233,2.658,3.404,1.098
3188,PLASMA CHEMISTRY AND PLASMA PROCESSING,0272-4324,2.658,2.537,0.534
3188,Polish Archives of Internal Medicine-Polskie Archiwum Medycyny Wewnetrznej,0032-3772,2.658,1.894,0.378
3195,INTEGRATIVE CANCER THERAPIES,1534-7354,2.657,2.607,0.646
3196,Biomolecules & Therapeutics,1976-9148,2.656,2.523,0.524
3196,Geriatrics & Gerontology International,1444-1586,2.656,2.618,0.677
3196,Geriatrics & Gerontology International,1444-1586,2.656,2.618,0.677
3196,OncoTargets and Therapy,1178-6930,2.656,2.727,0.539
3196,SYSTEMS & CONTROL LETTERS,0167-6911,2.656,3.138,1.387
3201,CURRENT DRUG METABOLISM,1389-2002,2.655,2.972,0.613
3201,JOURNAL OF NEUROIMMUNOLOGY,0165-5728,2.655,2.595,0.698
3201,SEMINARS IN DIAGNOSTIC PATHOLOGY,0740-2570,2.655,2.626,0.821
3204,COGNITION AND INSTRUCTION,0737-0008,2.654,3.706,1.776
3204,JOURNAL OF THE ROYAL SOCIETY OF MEDICINE,0141-0768,2.654,2.700,1.018
3206,EUROPEAN ADDICTION RESEARCH,1022-6877,2.653,2.889,0.857
3206,EUROPEAN ADDICTION RESEARCH,1022-6877,2.653,2.889,0.857
3206,FOOT & ANKLE INTERNATIONAL,1071-1007,2.653,2.569,0.628
3209,European Journal of Cardiovascular Nursing,1474-5151,2.651,2.516,0.637
3209,European Journal of Cardiovascular Nursing,1474-5151,2.651,2.516,0.637
3209,JOURNAL OF RENAL NUTRITION,1051-2276,2.651,2.563,0.683
3212,COMPUTERS & SECURITY,0167-4048,2.650,2.862,0.582
3212,HARVARD INTERNATIONAL LAW JOURNAL,0017-8063,2.650,3.400,1.484
3214,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,0001-6349,2.649,2.464,0.852
3214,Biology Direct,1745-6150,2.649,3.518,1.498
3214,EcoHealth,1612-9202,2.649,3.000,0.997
3214,JOURNAL OF REFRACTIVE SURGERY,1081-597X,2.649,3.299,0.920
3218,AUTOIMMUNITY,0891-6934,2.648,2.532,0.683
3218,Journal of Hand Surgery-European Volume,1753-1934,2.648,2.051,0.559
3220,Neurosurgical Focus,1092-0684,2.647,3.194,0.974
3220,Water Alternatives-An Interdisciplinary Journal on Water Politics and Development,1965-0175,2.647,Not Available,Not Available
3220,Water Alternatives-An Interdisciplinary Journal on Water Politics and Development,1965-0175,2.647,Not Available,Not Available
3223,COMPTES RENDUS PHYSIQUE,1631-0705,2.646,2.522,1.173
3223,DRUG DEVELOPMENT RESEARCH,0272-4391,2.646,1.683,0.345
3223,PEDIATRIC BLOOD & CANCER,1545-5009,2.646,2.580,0.872
3226,AMERICAN MINERALOGIST,0003-004X,2.645,2.450,0.944
3226,Journal of Pain Research,1178-7090,2.645,Not Available,Not Available
3226,MECHANICS OF ADVANCED MATERIALS AND STRUCTURES,1537-6494,2.645,2.007,0.483
3226,MINI-REVIEWS IN MEDICINAL CHEMISTRY,1389-5575,2.645,2.834,0.590
3226,ULTRASOUND IN MEDICINE AND BIOLOGY,0301-5629,2.645,2.620,0.694
3231,EUROPEAN JOURNAL OF SOIL SCIENCE,1351-0754,2.644,3.398,0.929
3231,LEUKEMIA & LYMPHOMA,1042-8194,2.644,2.493,0.752
3231,WATER RESOURCES MANAGEMENT,0920-4741,2.644,2.871,0.606
3234,CHRONOBIOLOGY INTERNATIONAL,0742-0528,2.643,3.293,0.843
3234,Frontiers of Chemical Science and Engineering,2095-0179,2.643,Not Available,Not Available
3236,FITOTERAPIA,0367-326X,2.642,2.867,0.586
3237,BOREAS,0300-9483,2.638,2.662,0.872
3237,European Journal of Work and Organizational Psychology,1359-432X,2.638,3.046,0.880
3237,FORESTRY,0015-752X,2.638,3.048,0.777
3237,JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,1067-151X,2.638,3.432,1.154
3237,ROBOTICS AND AUTONOMOUS SYSTEMS,0921-8890,2.638,2.809,0.702
3237,UNIVERSITY OF CHICAGO LAW REVIEW,0041-9494,2.638,2.361,1.245
3243,LIQUID CRYSTALS,0267-8292,2.636,2.080,0.253
3243,Transportmetrica B-Transport Dynamics,2168-0566,2.636,2.894,0.850
3243,Transportmetrica B-Transport Dynamics,2168-0566,2.636,2.894,0.850
3246,JOURNAL OF ENVIRONMENTAL ECONOMICS AND MANAGEMENT,0095-0696,2.635,4.204,2.061
3247,DNA AND CELL BIOLOGY,1044-5498,2.634,2.029,0.457
3247,EUROPEAN SPINE JOURNAL,0940-6719,2.634,2.858,0.767
3247,HARVARD EDUCATIONAL REVIEW,0017-8055,2.634,3.983,1.411
3250,ADVANCES IN CHRONIC KIDNEY DISEASE,1548-5595,2.633,2.786,1.044
3250,ARCHIVOS DE BRONCONEUMOLOGIA,0300-2896,2.633,2.501,0.522
3250,Current Treatment Options in Neurology,1092-8480,2.633,2.321,0.628
3250,Social Psychological and Personality Science,1948-5506,2.633,3.124,1.490
3254,JALA,2211-0682,2.632,2.322,0.588
3254,Journal of Palaeogeography-English,2095-3836,2.632,Not Available,Not Available
3254,SOCIOLOGIA RURALIS,0038-0199,2.632,2.786,0.531
3257,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,0706-652X,2.631,2.798,0.869
3257,CHINESE CHEMICAL LETTERS,1001-8417,2.631,1.907,0.294
3257,JOURNAL OF CHEMICAL THERMODYNAMICS,0021-9614,2.631,2.531,0.503
3257,Medicinal Chemistry,1573-4064,2.631,1.930,0.356
3261,EJNMMI Research,2191-219X,2.630,2.499,0.752
3262,Journal of Clinical Hypertension,1524-6175,2.629,2.634,0.816
3262,SCANDINAVIAN JOURNAL OF GASTROENTEROLOGY,0036-5521,2.629,2.511,0.806
3264,GROUP & ORGANIZATION MANAGEMENT,1059-6011,2.627,3.394,0.950
3264,IEEE Photonics Journal,1943-0655,2.627,2.524,0.620
3264,INFORMATION AND SOFTWARE TECHNOLOGY,0950-5849,2.627,2.768,0.683
3264,JOURNAL OF SOILS AND SEDIMENTS,1439-0108,2.627,2.736,0.597
3264,PEDIATRIC NEPHROLOGY,0931-041X,2.627,2.542,0.756
3269,CURRENT CANCER DRUG TARGETS,1568-0096,2.626,3.186,0.650
3270,PHYSICS-USPEKHI,1063-7869,2.625,2.718,0.792
3270,RESEARCH IN ENGINEERING DESIGN,0934-9839,2.625,3.275,0.578
3272,Clinics and Research in Hepatology and Gastroenterology,2210-7401,2.623,2.216,0.609
3272,INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH,0020-7543,2.623,2.780,0.544
3272,Nucleic Acid Therapeutics,2159-3337,2.623,2.884,1.097
3275,JOURNAL OF STRUCTURAL GEOLOGY,0191-8141,2.622,3.130,1.080
3276,Cartilage,1947-6035,2.621,2.277,0.652
3277,BMC INFECTIOUS DISEASES,1471-2334,2.620,2.949,0.976
3277,IEEE TRANSACTIONS ON ELECTRON DEVICES,0018-9383,2.620,2.746,0.639
3277,JOURNAL OF THROMBOSIS AND THROMBOLYSIS,0929-5305,2.620,2.021,0.663
3277,Journal of the American Society of Hypertension,1933-1711,2.620,2.946,1.011
3281,ILAR JOURNAL,1084-2020,2.619,3.867,1.191
3282,IET Generation Transmission & Distribution,1751-8687,2.618,2.874,0.679
3282,JOURNAL OF SOUND AND VIBRATION,0022-460X,2.618,2.988,0.790
3284,APPLIED MATHEMATICAL MODELLING,0307-904X,2.617,2.940,0.742
3284,COGNITIVE SCIENCE,0364-0213,2.617,3.177,1.265
3284,IEEE SENSORS JOURNAL,1530-437X,2.617,2.698,0.564
3284,International Journal of Public Health,1661-8556,2.617,3.008,0.982
3284,International Journal of Public Health,1661-8556,2.617,3.008,0.982
3284,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,0022-1465,2.617,4.114,1.743
3284,JOURNAL OF PHYSICS-CONDENSED MATTER,0953-8984,2.617,2.385,0.805
3291,CONTROL ENGINEERING PRACTICE,0967-0661,2.616,2.962,0.776
3291,Journal of Studies on Alcohol and Drugs,1937-1888,2.616,2.909,1.011
3291,Journal of Studies on Alcohol and Drugs,1937-1888,2.616,2.909,1.011
3291,PROCESS BIOCHEMISTRY,1359-5113,2.616,2.987,0.566
3295,BMC IMMUNOLOGY,1471-2172,2.615,2.646,0.751
3296,COMPUTER COMMUNICATIONS,0140-3664,2.613,2.681,0.696
3297,ACADEMIC EMERGENCY MEDICINE,1069-6563,2.612,2.947,1.139
3297,Ticks and Tick-Borne Diseases,1877-959X,2.612,2.949,0.848
3299,International Journal of Clinical Oncology,1341-9625,2.610,2.228,0.588
3299,Journal of Inflammation-London,1476-9255,2.610,2.894,0.762
3301,BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS,1570-9639,2.609,2.848,0.876
3301,FEMS YEAST RESEARCH,1567-1356,2.609,3.022,0.880
3303,CONNECTIVE TISSUE RESEARCH,0300-8207,2.608,2.158,0.551
3303,EXPERIMENTAL DERMATOLOGY,0906-6705,2.608,2.525,0.686
3305,BOUNDARY-LAYER METEOROLOGY,0006-8314,2.607,2.769,0.886
3305,Expert Review of Respiratory Medicine,1747-6348,2.607,2.529,0.697
3305,ISRAEL JOURNAL OF CHEMISTRY,0021-2148,2.607,2.421,0.790
3308,Frontiers in Neurorobotics,1662-5218,2.606,Not Available,Not Available
3308,INTERNATIONAL JOURNAL OF REFRACTORY METALS & HARD MATERIALS,0263-4368,2.606,2.671,0.527
3308,Journal of Trauma & Dissociation,1529-9732,2.606,2.532,0.594
3311,AUTONOMIC NEUROSCIENCE-BASIC & CLINICAL,1566-0702,2.605,2.011,0.589
3311,BMC BIOTECHNOLOGY,1472-6750,2.605,2.627,0.683
3311,Journal of Family Business Strategy,1877-8585,2.605,3.361,0.465
3314,COPD-Journal of Chronic Obstructive Pulmonary Disease,1541-2555,2.604,2.758,0.766
3314,URBAN STUDIES,0042-0980,2.604,3.035,0.927
3316,Journal of Building Performance Simulation,1940-1493,2.603,3.290,0.689
3316,NEW POLITICAL ECONOMY,1356-3467,2.603,2.374,0.914
3318,CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS,1522-1946,2.602,2.309,0.716
3318,JOURNAL OF SUBSTANCE ABUSE TREATMENT,0740-5472,2.602,2.722,0.832
3320,European Journal of Health Economics,1618-7598,2.601,2.687,0.912
3320,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,0268-3768,2.601,2.748,0.397
3322,CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING,1475-0961,2.600,2.052,0.585
3322,EPILEPSY & BEHAVIOR,1525-5050,2.600,2.655,0.663
3322,INTERNATIONAL MARKETING REVIEW,0265-1335,2.600,3.446,0.547
3322,JOURNAL OF QUANTITATIVE SPECTROSCOPY & RADIATIVE TRANSFER,0022-4073,2.600,2.707,0.620
3326,JOURNAL OF ANALYTICAL TOXICOLOGY,0146-4760,2.599,2.766,0.667
3327,Developmental Neurobiology,1932-8451,2.598,3.011,1.109
3328,Business & Information Systems Engineering,1867-0202,2.596,3.586,0.731
3328,IEEE INTELLIGENT SYSTEMS,1541-1672,2.596,3.759,1.047
3330,EUROPEAN JOURNAL OF HAEMATOLOGY,0902-4441,2.595,2.375,0.741
3330,Environmental Education Research,1350-4622,2.595,3.027,0.446
3332,Journal of Positive Psychology,1743-9760,2.594,3.219,0.986
3332,POLITICAL ANALYSIS,1047-1987,2.594,7.033,5.354
3332,PREVENTION SCIENCE,1389-4986,2.594,3.130,1.196
3335,BRITISH JOURNAL OF CLINICAL PSYCHOLOGY,0144-6657,2.593,3.621,1.084
3335,INTERNATIONAL JOURNAL OF RESEARCH IN MARKETING,0167-8116,2.593,3.289,1.190
3335,MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,1369-8001,2.593,2.400,0.379
3338,INTERNATIONAL JOURNAL OF MULTIPHASE FLOW,0301-9322,2.592,3.039,0.892
3338,JOURNAL OF COMPOSITES FOR CONSTRUCTION,1090-0268,2.592,3.177,0.861
3340,ACM Transactions on Information and System Security,1094-9224,2.591,1.766,0.679
3340,Journal of Sport and Health Science,2095-2546,2.591,2.852,0.706
3340,Journal of Sport and Health Science,2095-2546,2.591,2.852,0.706
3340,NUTRITION IN CLINICAL PRACTICE,0884-5336,2.591,2.718,0.674
3340,RESPIRATION,0025-7931,2.591,2.732,0.653
3345,REVIEWS IN THE NEUROSCIENCES,0334-1763,2.590,3.078,0.862
3346,Aerosol and Air Quality Research,1680-8584,2.589,2.814,0.486
3346,INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING,0029-5981,2.589,2.794,1.043
3348,BUSINESS HORIZONS,0007-6813,2.588,3.031,0.521
3348,IMMUNOLOGICAL INVESTIGATIONS,0882-0139,2.588,1.973,0.411
3348,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,0887-624X,2.588,2.385,0.483
3351,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,0268-2575,2.587,2.734,0.520
3351,PHYSICAL THERAPY,0031-9023,2.587,3.343,0.941
3351,VIRGINIA LAW REVIEW,0042-6601,2.587,2.529,1.234
3354,JOURNAL OF MAGNETIC RESONANCE,1090-7807,2.586,2.731,0.850
3355,EUROPEAN UROLOGY SUPPLEMENTS,1569-9056,2.585,3.013,0.823
3355,Mitigation and Adaptation Strategies for Global Change,1381-2386,2.585,2.971,0.739
3357,ACCIDENT ANALYSIS AND PREVENTION,0001-4575,2.584,3.209,0.816
3357,CLINICAL BIOCHEMISTRY,0009-9120,2.584,2.445,0.661
3359,Biomed Research International,2314-6133,2.583,2.931,0.709
3359,MIT SLOAN MANAGEMENT REVIEW,1532-9194,2.583,4.587,1.317
3361,Electronic Commerce Research and Applications,1567-4223,2.582,3.707,0.694
3361,Electronic Commerce Research and Applications,1567-4223,2.582,3.707,0.694
3361,PRECISION ENGINEERING-JOURNAL OF THE INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY,0141-6359,2.582,2.684,0.574
3361,Physical Review Special Topics-Physics Education Research,1554-9178,2.582,2.268,0.484
3361,Physical Review Special Topics-Physics Education Research,1554-9178,2.582,2.268,0.484
3366,Current Opinion in Anesthesiology,0952-7907,2.581,2.396,0.592
3366,Hormones & Cancer,1868-8497,2.581,2.861,0.823
3368,ACTA PAEDIATRICA,0803-5253,2.580,2.333,0.767
3368,ENGINEERING FRACTURE MECHANICS,0013-7944,2.580,2.705,0.703
3368,MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,0340-6253,2.580,2.021,0.864
3368,PHYSIOLOGIA PLANTARUM,0031-9317,2.580,2.986,0.820
3368,REPRODUCTIVE TOXICOLOGY,0890-6238,2.580,3.132,0.752
3368,SOLAR PHYSICS,0038-0938,2.580,3.269,1.327
3374,JOURNAL OF MANUFACTURING SCIENCE AND ENGINEERING-TRANSACTIONS OF THE ASME,1087-1357,2.578,2.574,0.456
3374,POST-SOVIET AFFAIRS,1060-586X,2.578,2.627,1.211
3376,INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,0020-7128,2.577,3.034,0.621
3376,MEDICAL CLINICS OF NORTH AMERICA,0025-7125,2.577,2.286,0.649
3378,ADVANCED ENGINEERING MATERIALS,1438-1656,2.576,2.516,0.644
3378,Dermatitis,1710-3568,2.576,2.527,0.624
3378,European Journal of Sport Science,1746-1391,2.576,2.610,0.681
3378,JOURNAL OF BUSINESS AND PSYCHOLOGY,0889-3268,2.576,3.935,1.503
